Feature ID	Taxon	Confidence
610987046c58330ea2b27fb3f5ad6af0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__	0.9501163616114205
558c4617f76a76243667c54828e93d09	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae	0.999752386846929
3ef05e633085221dd3cd71b67cb8312b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9333095261044958
0bac52919cd77072ca7340c16863c70c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7164099132915569
5ad179df1adbb06e8e07b6756022258d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__	0.9999900155222796
f3a51af079dbe1530f0d145f460c68c4	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9999406068291066
fdae247092bc0c31d49cd5348e7204bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.718137741579124
2cd3dc9b25cfab1c0f59a9f4d4d2baf8	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9998642646896507
49af8fcac84feb2a12937c77a945f71c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9907778063674092
c8e59c038046a384c6708d511e83ae81	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula; s__baltica	0.9566086009014478
b5f386dad91bf66e01bba7b7b5804dd2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.9998186362425575
635a8828ce09d842bcb833331bb6b3b4	k__Bacteria	0.999967374008815
c16c092034913e18348b2d278e827ca4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9983831896729092
ccb86c3abc8143f37388ad47ba56f176	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999998090784235
6ebc336c3ce8b55fb71b686231d6da32	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__PSB-M-3; s__	0.9542636170703018
f966bf05b139b7c6e27058e2613df780	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.9031672266544262
15ac604c21695e6b6027300ca52964d6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.9946562059443557
ce370f16daefd67faf774c703c68880a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudoruegeria; s__	0.9205699127933044
8535817b6b6b43713127a6b29068597c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques	0.9494659863772201
a6016daa9136218c83cba76a75a22a46	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9720554060189049
aeaebc4d3a3d6a85b90c372371c1401f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9499157417199107
3b3bb6c23c19e971a9b50272f294db34	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9884432960604528
d6e45c142ce3e2aa63cfdcfc49270069	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.7418164847394165
8c2c1355becef2df677e64084ab2e281	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9954276390241513
81a70262f09856d32850d585ade9d2f0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.896311397232531
80a84a2f6c1f99769b38b6a2d9c03247	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	0.9703993806570583
673526d981af49505bd678ad03df4f60	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9994527428904365
4d3eda00bc1c5815e3c08ef759e8a206	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__	0.9999193367446476
37e8df93208fe1e7b6ab44b165effceb	k__Bacteria; p__Chlorobi; c__SJA-28; o__; f__; g__; s__	0.9893269585373691
115f35549f3d0062012356b564b8b57b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__	0.888422281487042
