"SubG_GLM_p"	"SupG_GLM_p"	"Sal_GLM_p"	"T_GLM_p"	"SupG_GLM_slope"	"Sal_GLM_slope"	"T_GLM_slope"	"SubG_GLM_slope"	"SubG_GLM_p_adj"	"SupG_GLM_p_adj"	"Sal_GLM_p_adj"	"T_GLM_p_adj"
"052aad2763a624480350e8403c96b7a2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05326817a35c51a65742988ca53c53e3"	0.288989918252161	0.505631040425284	NA	NA	0.00683903966100687	NA	NA	0.0123820378093218	0.501928702650265	0.661915630016715	NA	NA
"0536685232097d057c480ec41f481048"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05386400e40ecf13c2e5c4ab1439d5c4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"053b27a9417021e6e8aa9cc143fffdd3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"053d90e93ba85ea862564ae353c2cacf"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0542820cfd5876c67f4a335f9ba5844b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05490414efcb7221a1cba2bf70bcf788"	0.0997687902291739	0.015389513012014	0.880111850595042	0.928537256823715	-0.0637707138084605	-0.00392241095650605	0.00212884168541776	-0.0445134834271554	0.323135442791337	0.141107883815586	0.963365674299979	0.999717650310286
"0551f1b75901c2227a64f1202719155d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"055205d1b420d23eba65454d44170086"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0553add62418a4b1975e58e0156b55e5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0554935041a595f4bfac9bf736cefc7c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05571a5d182ffe4260068517c56acf98"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"055e7af676cafe991a122c7b7ff42ef5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05699cf6c89f5eb4553b395bd1b9d9d5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0571ed50a60ef3198e8df1cfd53999af"	NA	NA	NA	0.155044925125324	NA	NA	0.0134850683613709	NA	NA	NA	NA	0.574858058310773
"057588c12c67f25ae0cd7d74be3956ee"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05832ab2c4843a86d76f66f8fcc1d4a3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"058609a58a300460d28e868bcb11b7e2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0586f7b48672dcc44b990257ebd4c21e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0595e05c5d9790eb83e65b054f61a0d3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"059a1e122f8cf3250fb6c239596f2f7a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"059ea7c8bebb54c04e002ae2e9e663de"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05a1711d38ca158b02dd9de80421798f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05a6a9d5ef4f0a26e60bf66e8d9a983d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05b0c093d0e0d20dc8f4640a54371209"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05bbfb29ea847576de7d80cd270207a2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05c51e5de39a5dd58c66361df3e0da0a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05ca46ea30f33513940db0b363b89374"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05d1b30687815522ce61fe2eed2b2c04"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05d7c94dfaa93203c1b0fca664dca0a1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05eb03147b38697f54a22f998748a360"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05eee25c2e966dc575777eee75d2f22c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05f4e074fe265c55b4511f4aba30073e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05fa93d3ca5e90d08a4f29c3740b79b2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05fee9e95af4d715542abbc4e9f0d4ce"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"05ffeca82470cb7a4c8d4fa13ee772ed"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"060756a41a83f56bad36e9a30b875906"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06128f017431c1d2f807b5ec902c41a0"	0.445536910981008	0.643289022098911	0.687248751179178	NA	-0.00520512546317507	0.00509829977243847	NA	0.0072904176017723	0.653497058736594	0.760919903088391	0.846896363345768	NA
"06152ebbe1fa17f27470491d15a6ab48"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"061b2f491746e411da02a9783196fbaa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"061bd9f593ecb173c2fb583afc4ca33c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"061cc17a38d8e83af89f595962b1999f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"061f4e8429dec0ca2465a4a0b1d27334"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"063429cf9532a8c955241f66c53f4c7c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06347a0260b039727def521f01400abc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"064085a091b7c9d69091212409a69954"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0641e49f6fb3dd88b65c3c073b073819"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"064360d4b14ed5e7ac0ef495926a9a6c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"064b149945f9a60242637ae21c5190d5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"065d6ead85c4d5afba67e3287734facc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"065ebd3f1ec000d19443b9a036afa504"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"065ec18e3438449d42937a28c99a6feb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0661f1e662b558f27d3cabb399d9ff9e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06685c7ed54cd7309c37c291157d2549"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"066aafde070df8f1a8d9e2880e7d1dc0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"066ac66a575acfdb9033299f6eefb4b5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"066de00bdb5d45e40754508c8ba69c37"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"066eab5517c3a14978a7bcec4a4bd4fe"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"066f890862c53ba1b2aa7e753095cf7a"	0.146760888608749	0.534201761747214	NA	NA	0.0104617347477867	NA	NA	0.0322210321374178	0.359883989057337	0.684608083015847	NA	NA
"067287fca7bfc9b11d51343dbdc6bc81"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"067316fec6b56f6d329cea97af6533e2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0679ad97475aa588b4a57ba2802e9229"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0688115dec313af386181defe9e59d31"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"068e57db8898c2821c2441b2539bb028"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06966cf47a324289702c251fda12baec"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"069a1850427ca85e2332194154af1fa4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"069da6e189212f90e4b2fbe5c57579bb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"069ecedea50e48f64c852a6d349c0af0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06a18143042d813d83a47dd9c7e921ca"	0.00539255154850671	0.00392960052827914	NA	NA	0.0560743097205618	NA	NA	0.0512666158431288	0.0781919974533473	0.0685085073232061	NA	NA
"06a4fbc9cddabb7d15c6acabf38312c9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06a5845ad7fbe07f10f86373188a3a55"	0.793231024018318	0.626585179752196	0.257014166767477	NA	-0.0125450160360242	0.0149504562100468	NA	0.0057425841544059	0.890727627177207	0.748016416138281	0.538988898088696	NA
"06a76f40c9668d0ca09833efea20f785"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06aa21bb1f8e4a9b2890df3d22805909"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06ab0e1e1a5f3bb9f958e2512f6e0a04"	NA	NA	0.0134791921262392	0.180625451827513	NA	-0.00121032469460902	-0.00169851498266813	NA	NA	NA	0.192673158039773	0.574858058310773
"06b7cdc4f68cacc331b8b9c1e1266adf"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06bdaaf9837a7d63f6548fb346740c10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06c1c3692cbe8dedfc97c3cb159f3640"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06d50af19d5d1aa9ee30137a672d140b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06d8545599f639be6e50b8cacdf19b11"	0.742913231213427	0.767571208356255	NA	NA	-0.00303282323471718	NA	NA	-0.00344047000026146	0.865737003078793	0.856564971643937	NA	NA
"06da9dc582552f95744282d2e0608a34"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06dae528d85a0004cfc8b40af8cb3122"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06e0e82bbdf53855bf3e1c063f03ae4d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06e13052502a7f25d456d59f6092d5dc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06ecd3e8402781c230d6ec5059afb6de"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06f1f16a401cb5ab5ad7f9086f7d22da"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"06f5f878d1897871706a9b6c1313b4be"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"070018a12fe01af993c3f55a795c9489"	0.384008694825918	0.168876378213019	NA	NA	-0.0172219094190497	NA	NA	-0.00950701219711359	0.597804946699857	0.358716720617999	NA	NA
"0707c027e19e73803d372e24820edcf6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0709c9b347042a61c8394500b1ba66e1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0709f0bbc90083d74ab4f23dcaff2f81"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"070dd7ad434587ff3d03843f6b888292"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"070fbbb1d8fe72ea15642069d374eb13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0715d923e2c5f1840aba5cdb8f47a696"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"071886ad4fbff929e21a6fddc39ac316"	0.235164139781873	0.19947866756627	NA	NA	0.00579669042732741	NA	NA	0.012831992435531	0.441204439701665	0.374551831695996	NA	NA
"071dc71afb81b0ff710f37e07a86455c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"071f33b32c7554f74ccc7eac5c7303a0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07267fb051e3850994c39c6bac2b96e8"	0.0185428647311386	0.0223788387486377	NA	NA	0.0266523268695378	NA	NA	0.0244864992843632	0.167942573234386	0.179809104380359	NA	NA
"072fd66090838b084c358c4fc0213d75"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07300394c177a95506a5429e9d18b40b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07303180d254ab933fbd4fe29757d0c5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07359d520f646334f7cee69960f7519f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07376fd26679c66d92862210e566de1c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"073bdea1db9218404a6227fee0a575c9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07461977d616801534f5191bb1fcd135"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07518936d5a92c937e6268312885e4bd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0758b5da9dce68ea9c2ffd7050f35ef8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0759084636c0694083c816d22d340fd6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07614d7cc85b15a428153dffb8ff236d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0762dcca53446cdadbbee1daf8fc5220"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07741bd319be082ed97c7b4b419c58c3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"077791e2a102abbb5afc16653b3ca5e2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0784f6c2ad86b7fa439b6a89127f6ad9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0791b4f513c36ba0cb161100e51d5dc7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07942b0a09e939108cc6292960c32267"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07a2a632af1a9766ab9b4961de205168"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07affe284a33f390eaff0c1ae9549903"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07b6ed2e257f231f73e06930ac5a6f77"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07badf0f2d04d99273c5963cfb9e1a2f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07bbbd9c531adfdf11a883f24d4069a6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07c19291337613b4c4e77073ece02536"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07c53c64023f314e17732af75737ed38"	0.235809075495305	0.745630583397762	NA	NA	-0.00153925088545982	NA	NA	0.0175283486821396	0.441598176434935	0.83797753365662	NA	NA
"07c6f53de7a6bfaeae8907e2f696936f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07d29f43deb06ef34f5b21bbcc28428d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"07fb15c88a383bfcb3005d5a092526da"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"080c0219adee15ff45db2d6e426a6520"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0816fc64a2c72976a6b285c3de4935b9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0822215b5af3111bb4f07928abf56dc8"	NA	NA	0.914707520955834	NA	NA	-0.00112419366984098	NA	NA	NA	NA	0.972132690321651	NA
"0828114d5f2c22a3da1f1fbcefcb62b6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08296c53c690a1a6a93a12e5cd84306b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0829f766764b1d2a28b646e592563d00"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"082bdeddb48d601f7d8f3ac3d0e1f4a4"	NA	NA	0.0211242359122025	0.89880900699649	NA	-0.0256601831537283	0.00191949864510328	NA	NA	NA	0.22984429820889	0.984845714387192
"082d0dbaa8aa845f192542d12802dbbf"	NA	NA	0.331840197173698	0.418545792326641	NA	-0.0103822795935107	-0.00977409738995549	NA	NA	NA	0.610922390570335	0.781759681154712
"083e5b9ca40692cf960a94031aadd81d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"083e6cbeac58ae2d20f9e1dbba818661"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"084728f4bf83fee4763a9663bdd5d53c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"084bb13b3fbe623165c4313794dc4907"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08502e6e987fbb83aa04205dd70b8da8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08520e055c204b79f044088d29b91380"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"085464d242586e16a7112925206d4d01"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"085cd2910b9a9e1b225f2310e2240234"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"085f261fc3332c52100bc2ee0b9a03f1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"085fa524c1242efb90568b93673a42bb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08708039c700b7dfaa824ec4b3521742"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0870b473aa05d7b96fa499699ce7911d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"087bc937df8e07788a1aa14478d2e4f0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"087f830c0a7c26b0746a9fe073dfe903"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"088042b588fde0fdef5fba506629fd87"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0880f524b5701c8da7308815f4249724"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"088127f3f9b50c63c774bbfc2412cd83"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08839617918d3fe958837ca23d557e62"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0893835fec3e27887aa142181e0c185c"	NA	NA	NA	0.396911940832052	NA	NA	0.0011863035609132	NA	NA	NA	NA	0.778472811059777
"0899c728650d550e77202e5b2a563c1e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"089a882ff3e54615c857f8287c7b8c4f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08a26daf927bdf1d19bb444568c25c95"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08a3e334fdafd77933949459c1865dc7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08a6ffc7a643cdce27b082c4f0a3e708"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08a856c7bb08372d2e65017e73806346"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08a8a07d9b2ab7d7dc4c6be2da290bf0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08ab8e1d8b4fb3266e07fe1c9f72b340"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08bd9d51e49e7b1145533c4eb33ec601"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08be84610d426910b7332969737da1e7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08c058d438a20796479beb4518244f60"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08c5b39ba1b964e282d4b37be950f4ea"	0.668608623022279	0.440761784988153	NA	NA	-0.00922244293713909	NA	NA	0.00467723048687373	0.833794456554228	0.609676481031516	NA	NA
"08e1d9108dc656dc68004e718b14c1a5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08e891871bff743356ad80b1730fd1b3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08fa6a2ec2e81596f5c646af5e6336b2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"08fcd2a311d6014bc437ec3624231995"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09017d89a42881e2bb7edfcd55df8ca5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"090f789ab17e6cd3e04d5c628ef84524"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0914846522d9bebec3137fbe0362086e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09165004a0ee53d9a95441096a88afeb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"091b2df26ffd755bb2032a6e0b089106"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"091d1edd70a43853744cc6e03198a527"	NA	NA	NA	0.158835658157091	NA	NA	-0.0147750692557215	NA	NA	NA	NA	0.574858058310773
"0929338a2ddbc3e452c53b04b07d3743"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"092a61e639452ed91b1f4322188f2c9c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"092a97da4975b2a2458a5322aca48b67"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"092e879023c65475c83b9d0df19931e8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"092ed0c37ca1c55755480cd4a7d6793b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09372be6b22f317973a8e33d4e82b2e1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09380e6881ba62ecda45b661fe9e9b2a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"093a634c999e14bf2ac1d771533cfa75"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"093aa89a08e982ee9a3f2a14824ecfd0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"094486b48521642943bc9e9dd114d54f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"094a26b4a45acbca524cfadf1a46a242"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"094d0d704a8cd37ed1876a2c7367d9bd"	0.499776028405489	NA	NA	NA	NA	NA	NA	-0.0054980778800109	0.70552526958494	NA	NA	NA
"0958e68874bfa0a87cb0bfa9b7adc036"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0958fa4b39fc9ec3d636e885348bb56a"	NA	NA	0.0894011354300724	NA	NA	0.0197070030954978	NA	NA	NA	NA	0.431678020486072	NA
"095be7b04511e90a4f408e8869954d5f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09680a97ed1f46c76b1ad70e36553239"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"096d90a2f49efc631db74b5da9bdad72"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09701cc0016cb6e199fc3081d5b9d29c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09715eec3b723d71e18e5a87db6e79d7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0972be13bd097617b6dd933cf91b3e02"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"097925d6709f53ef83d2fba6ba55f700"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09795d16826143b499ec697238747fa1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0998da74b70b9f35aff14ebd9ed5e938"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"099b6193911807f83a40481806d29b28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"099d2f3f7c61ed44c7a085f28047ead9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"099d736d8e4cdb9b9b79d66afb19c285"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"099e90adb75aaba32dc8a10ab2554b22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09ae34cf36443a53670e71ba0e732cfe"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09af62d0693efc281182a311ba5dc47b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09b33ce0b1eed9e2c62bf48865f7187d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09c9ca034dbd7fab72fccb6434b0ac7e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09d48e180bee1d78cc99385ea26fe423"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09dc26783caf42975a4dc49e545ca74e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09dcba15c216d05e8fbb951f87ba944b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09e42313302b0d76d768d44048db7ef5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09e7d6b8ca40a8892b41cebb9c58ac0e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09eadc2a0243620d4a2746bbebb57ee2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09f372df42b12d68d3c99a7e2232ba8e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09f69488e0e63feb50a1f9978906a19e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09fc2f46b7b2eb875d2aa017e62d6697"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"09ff6c2097f91de7375485e6d39e4aec"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0a037f16b7a5021cf2c22b961a54e2ef"	0.273321269636068	0.464022525598975	0.600127002429497	0.232077892858926	-0.0151535550741656	-0.00557657964350018	-0.0244467883101635	0.0227536519385027	0.486703664351945	0.629598845306099	0.792559030382434	0.609062957844402
"0a1142bf9378abee56622e65c5d03a63"	NA	NA	0.826973033672871	0.278231856085862	NA	0.000659746388435239	0.0135492174492748	NA	NA	NA	0.93034466288198	0.653738748259229
"0a17b7fc7a58351ef5bdf9d24a981619"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0a19fde94e14ce021ccb63654da8c77f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"0a1b4b2902ffe8586409fe6c80859c5c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
